Payment Submission Detail Report,1.0,2018-02-13 to 2018-02-13,,,,,,,
batch_id,merchant_id,batch_date,request_id,merchant_ref_number,trans_ref_no,payment_method,currency,amount,transaction_type,payment_processor
"20068896701","uma_garage_parcs","2018-02-14","5185446110946579803057","636541234108731812","422118276XEKI7D2KUXUM","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185446695266602203057","636541234692297642","422132446XEKILD2KVQRV","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185446705826602903057","636541234703186732","422139324XEKI6D2KUZ42","MasterCard","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185447104166621303057","636541235101934259","422116077XEKDUD2HU7O6","MasterCard","USD","7.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185447863156561403094","636541235858381041","422143911XEKIKD2KVJVR","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185447964436565503094","636541235961929939","422136427XEKHQD2KGM1P","Visa","USD","7.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185450718826491203078","636541238715519169","422106695XEKI3D2KKALG","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185450995586502203078","636541238992981362","422132455XEKILD2KVRAI","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185451345046060903069","636541239342750549","422137629XEKHBD2KE9WW","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185451540926068903069","636541239537224115","422119668XEKE1D2I4RQ5","MasterCard","USD","8.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185453671026553803023","636541241666358922","422131577XEKICD2KV4E8","Visa","USD","8.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185454237556206003019","636541242233770139","422138854XEKEGD2IDEM2","Discover","USD","7.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185455811896803903082","636541243809556769","422130050XEKHID2KE9ZR","MasterCard","USD","7.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185455863126805703082","636541243859939563","422137642XEKHBD2KEAFD","Visa","USD","8.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185456731866005803084","636541244728794752","422120481XEKEJD2IDE23","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185458826346158603086","636541246822602067","422144835XEKI2D2KKB70","MasterCard","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185459362286017603094","636541247360357810","422127382XEKHOD2KGK6Y","Visa","USD","1.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185459982206043203094","636541247980358936","422143059XEKHHD2KE9FX","Visa","USD","10.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185460160976050303094","636541248158764224","422142556XEKDXD8YIY2I","Visa","USD","7.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185460246126079603092","636541248241560372","422147024XEKEHD2IDDO3","Visa","USD","1.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185461357396390103018","636541249353741555","422147026XEKEHD2IDDT0","Visa","USD","1.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185461442186393003018","636541249439949700","422136461XEKHQD2KGNM7","Visa","USD","1.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185461837356407503018","636541249835466063","422127390XEKHOD2KGKGK","MasterCard","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185461941676412503018","636541249939594643","422122392XEKEND2IDDQI","Visa","USD","1.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185463763346635003020","636541251759996892","422138375XEKEOD2IDD2F","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185465625366299903022","636541253623271881","422151620XEKI1D2KKCVD","Visa","USD","1.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185466541786681003019","636541254539781626","422136358XEKI0D2KKECJ","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185466877146696303019","636541254875608592","422125083XEKE7D2L7BD8","MasterCard","USD","1.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185467641576261703067","636541255639609388","422142366XEKIGD95EHLG","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185467647146125503024","636541255643623214","422125085XEKE7D2L7BGF","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185469451796136703061","636541257447656968","422142368XEKIGD95EHSJ","MasterCard","USD","10.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185470131086325903064","636541258128403291","422143971XEKIKD2KVMDT","American Express","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185470901476393203053","636541258898459007","422155012XEKICD2KV6B8","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185472816266928403019","636541260814008245","422138878XEKEGD2IDGLA","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185474438646529603082","636541262436447058","422152835XEKHPD2KGM1O","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185475807976778703017","636541263806092959","422154129XEKI5D8YULGZ","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185475980376784703017","636541263978726541","422142760XEKKSD8YSPTM","Discover","USD","8.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185475997796785403017","636541263995611955","422156521XEKEND2IDF89","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185476895596478403052","636541264893626773","422143382XEKIID2KVSO5","MasterCard","USD","20.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185477433726745503088","636541265430081415","422134698XEKDQD2HU89Z","Visa","USD","1.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185477999256655503067","636541265996431287","422145262XEKHRD2KGNV8","Visa","USD","8.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185478307046535603052","636541266304477076","422152323XEKDVD2HUBS5","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185478568356676803067","636541266564936296","422156625XEKL2D2KI07X","Discover","USD","8.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185478922636688603067","636541266920730758","422136376XEKI0D2KKFLN","MasterCard","USD","8.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185479020666691903067","636541267017636076","422150257XEKEBD2L7DH9","Visa","USD","20.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185479373276073203071","636541267371318382","422156119XEKEID2IDGFR","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185479512556078203071","636541267509741666","422150048XEKIHD2KVU3F","Visa","USD","1.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185479968946219403014","636541267966468188","422164205XEKDQD2HU8IE","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185480293786921003084","636541268290071214","422143782XEKHVD2KI37U","Discover","USD","8.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185480949106663903075","636541268946470223","422155726XEKIDD2KV6LA","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185481261686674303075","636541269259190318","422145267XEKHRD2KGO5P","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185481605466286003065","636541269602963726","422152728XEKHGD2KEFUW","MasterCard","USD","1.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185482544376282403090","636541270540477045","422141388XEKDZD2I4XC5","Visa","USD","7.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185482563566326403065","636541270561679031","422143477XEKHCD2KEG23","Visa","USD","8.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185482941096338703065","636541270938491744","422160512XEKILD2KVUJ0","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185483301426837203067","636541271298090877","422130694XEKL6D2KVSS5","MasterCard","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185483437446358003065","636541271434639089","422133094XEKHND2KGPJU","Visa","USD","8.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185483824996323003090","636541271820855091","422159719XEKHZD2KKJ4K","Visa","USD","7.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185484008876329003090","636541272005946075","422155321XEKE1D2I4V0V","MasterCard","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185484538256108603086","636541272534479710","422149947XEKHYD2KI2YQ","Visa","USD","8.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185485541296917703053","636541273538099083","422143683XEKDWD2HUBWR","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185486834136830803024","636541274832136613","422152428XEKIJD2KVTVM","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185487293556828603050","636541275291348421","422155029XEKICD2KV7S2","MasterCard","USD","1.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185487399856832103050","636541275397262585","422143485XEKHCD2KEGIQ","Visa","USD","10.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185488144836239103086","636541276141685811","422151653XEKI1D2KKF1O","Visa","USD","7.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185488202876241103086","636541276200873831","422154139XEKI5D8YUMLU","MasterCard","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185489068886066003082","636541277067043525","422159725XEKHZD2KKJM8","MasterCard","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185490057356198003092","636541278055317656","422158824XEKEAD2L7DQX","Visa","USD","8.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185490270156208103092","636541278268089498","422160520XEKILD2KVV6T","Visa","USD","7.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185490428466213403092","636541278425693206","422168511XEKE4D2I4X8B","American Express","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185490480286215303092","636541278478165924","422156034XEKIED2KVQJQ","MasterCard","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185490702806223703092","636541278700000614","422147070XEKEHD2IDGPG","MasterCard","USD","8.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185491313826504003071","636541279310890062","422154737XEKDPD2GTL0K","MasterCard","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185491911266529703071","636541279909344214","422150167XEKI7D2KV2I1","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185491945626531303071","636541279943349426","422156127XEKEID2IDHLL","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185492202536544603071","636541280198857284","422159139XEKI8D8YUOYF","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185492282476123503085","636541280280344788","422149953XEKHYD2KI3P3","MasterCard","USD","8.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185492935686240603082","636541280933696804","422161629XEKI4D2KKF60","MasterCard","USD","7.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185493023576247703082","636541281021327122","422148263XEKHJD2KGPQS","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185493073206251603082","636541281070889572","422150274XEKEBD2L7ES9","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185493201796257803082","636541281199546856","422153353XEKI9D2KV72O","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185493226996259703082","636541281224528284","422150276XEKEBD2L7ESS","MasterCard","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185493416026269903082","636541281414184004","422144392XEKHXD2KHSCN","Visa","USD","8.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185493784806210803064","636541281780540059","422137687XEKHBD2KEE7B","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185493924576215503064","636541281920613167","422166121XEKHWD2KI2DH","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185493988826217703064","636541281986523901","422158832XEKEAD2L7E2X","Visa","USD","7.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185494189296223703064","636541282187420287","422167412XEKHHD2KECTP","Discover","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185494500276233103064","636541282497800149","422159231XEKHMD8YP00U","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185494558816234703064","636541282556630533","422156546XEKEND2IDGX9","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185494569756235103064","636541282567724709","422152438XEKIJD2KVUK9","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185495421196821603059","636541283419678101","422147277XEKECD2L7C9C","MasterCard","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185495814466494303057","636541283810134627","422148267XEKHJD2KGPYU","Discover","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185495851246495803057","636541283848138024","422158739XEKEJD2IDHWO","Visa","USD","8.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185496371706383303082","636541284369730963","422152344XEKDVD2HUDEP","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185496381216737203018","636541284376518333","422173404XEKI2D2KKEVH","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185496418476385303082","636541284416510103","422164530XEKIFD2KVQBP","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185496569346390403082","636541284565920137","422159740XEKHZD2KKKAI","MasterCard","USD","8.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185496772866397403082","636541284771063757","422129800XEKDTD2HUFCV","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185496870996401203082","636541284867356610","422164222XEKDQD2HUA10","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185496968086405203082","636541284966300305","422155050XEKICD2KV8O9","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185497060226408403082","636541285058159301","422153358XEKI9D2KV7DO","Visa","USD","7.00","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185497120076917803020","636541285117351027","422156652XEKL2D2KI1UE","Visa","USD","3.50","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185497221196921203020","636541285218517021","422149089XEKEDD2L7DEX","Visa","USD","5.25","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185497258346922603020","636541285256184483","422147079XEKEHD2IDHBJ","Visa","USD","8.75","ics_bill","Vital"
"20068896701","uma_garage_parcs","2018-02-14","5185497333076925103020","636541285329409951","422168316XEKE7D2L7E9G","Visa","USD","7.00","ics_bill","Vital"
